user_id,seq,type_seq
59563,"[511, 620, 118, 697]","[14, 14, 14, 14]"
28157,"[143, 305, 123, 58]","[15, 9, 12, 2]"
52689,"[15, 66, 12, 31, 22, 43, 325]","[7, 12, 7, 7, 11, 7, 4]"
72976,"[24, 617, 133, 12, 172, 645]","[7, 11, 7, 7, 8, 9]"
37824,"[18, 31, 149, 12, 19, 20]","[7, 7, 7, 7, 7, 7]"
57894,"[583, 434, 22, 358]","[6, 6, 11, 6]"
33180,"[91, 228, 321, 183, 171, 292, 309, 379]","[13, 5, 13, 10, 17, 5, 5, 10]"
34178,"[640, 417, 230, 68, 7, 91, 14, 439, 317, 8, 47]","[5, 6, 6, 5, 5, 13, 8, 18, 4, 5, 7]"
16207,"[77, 304, 180, 198, 124, 148, 469, 12, 330, 293, 19, 241, 25]","[1, 7, 5, 17, 12, 5, 5, 7, 7, 7, 7, 7, 7]"
693,"[79, 308, 58, 199]","[1, 2, 2, 1]"
1359,"[49, 112, 43, 258, 15, 145, 63, 99]","[9, 9, 7, 9, 7, 7, 9, 7]"
41864,"[207, 543, 581, 361]","[5, 1, 1, 5]"
31906,"[12, 4, 230, 14, 345, 7, 15]","[7, 4, 6, 8, 9, 5, 7]"
24391,"[942, 733, 943, 944, 873]","[13, 13, 13, 13, 13]"
9132,"[211, 187, 163, 204, 307, 270, 246, 260]","[4, 9, 9, 9, 9, 5, 8, 9]"
42241,"[207, 140, 572, 288, 117, 361]","[5, 19, 5, 1, 5, 5]"
73234,"[30, 18, 42, 108, 13, 12]","[12, 7, 7, 8, 8, 7]"
10154,"[517, 205, 812, 890]","[9, 3, 9, 5]"
46731,"[543, 171, 207, 361, 581]","[1, 17, 5, 5, 1]"
62264,"[15, 283, 43, 18, 20]","[7, 7, 7, 7, 7]"
8763,"[15, 12, 31, 18]","[7, 7, 7, 7]"
74246,"[22, 123, 230, 449, 672]","[11, 12, 6, 7, 11]"
44092,"[207, 482, 1, 369, 572]","[5, 15, 1, 13, 5]"
22662,"[325, 793, 820, 877, 948]","[4, 13, 13, 13, 13]"
76782,"[15, 5, 45, 138, 18]","[7, 1, 1, 7, 7]"
21456,"[948, 793, 949, 947, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
67843,"[583, 12, 230, 138]","[6, 7, 6, 7]"
65636,"[12, 96, 94, 146, 15]","[7, 5, 3, 15, 7]"
34744,"[15, 449, 14, 138, 108]","[7, 7, 8, 7, 8]"
24295,"[793, 948, 947, 949, 733, 873, 942, 943, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
56859,"[171, 211, 27, 91, 151]","[17, 4, 7, 13, 17]"
35006,"[826, 950, 942, 733, 943, 944, 873, 793, 948, 947, 949]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
5808,"[23, 372, 14, 255, 45, 526]","[7, 18, 8, 5, 1, 11]"
67765,"[7, 285, 280, 13, 14, 102]","[5, 17, 10, 8, 8, 10]"
62783,"[13, 193, 215, 531, 30, 120, 200, 183, 139, 532, 112, 16]","[8, 4, 12, 9, 12, 9, 4, 10, 15, 9, 9, 9]"
56654,"[263, 364, 281, 257, 394, 374, 392, 365, 393, 400, 76, 151, 206, 282, 415, 284, 286, 402, 346, 391, 421, 203, 397, 94, 401, 403, 95, 353, 405, 78, 404, 198, 395, 390, 224, 370, 389, 157, 295, 59, 304, 63]","[19, 17, 15, 10, 15, 13, 10, 3, 15, 15, 3, 17, 18, 3, 3, 18, 18, 15, 15, 3, 17, 4, 10, 3, 15, 15, 13, 10, 4, 13, 13, 17, 13, 17, 17, 17, 3, 2, 17, 3, 7, 9]"
6397,"[109, 15, 268, 45, 153, 74, 5, 79, 293, 18]","[2, 7, 9, 1, 1, 11, 1, 1, 7, 7]"
48034,"[207, 926, 572, 361, 314]","[5, 19, 5, 5, 9]"
65506,"[21, 30, 12, 283, 23]","[11, 12, 7, 7, 7]"
32035,"[826, 950, 793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
81252,"[178, 283, 491, 215, 30, 166]","[12, 7, 12, 12, 12, 9]"
57826,"[42, 31, 18, 12, 20, 98, 19, 24, 176]","[7, 7, 7, 7, 7, 7, 7, 7, 7]"
38107,"[747, 73, 231, 439]","[8, 11, 5, 18]"
16026,"[148, 145, 518, 109]","[5, 7, 15, 2]"
25205,"[178, 240, 113, 109, 348, 37, 30, 47, 175]","[12, 13, 12, 2, 7, 12, 12, 7, 7]"
78604,"[1243, 883, 807, 443, 898]","[13, 8, 8, 18, 14]"
78599,"[443, 807, 883, 898, 1243]","[18, 8, 8, 14, 13]"
66829,"[55, 30, 12, 313, 294, 185, 19, 15, 449]","[7, 12, 7, 7, 7, 10, 7, 7, 7]"
59262,"[42, 121, 63, 43, 18]","[7, 9, 9, 7, 7]"
2154,"[45, 657, 191, 156]","[1, 1, 1, 1]"
45177,"[926, 207, 361, 543]","[19, 5, 5, 1]"
42074,"[315, 305, 12, 283, 215, 258, 64, 178, 46, 123]","[9, 9, 7, 7, 12, 9, 12, 12, 15, 12]"
24853,"[151, 237, 171, 384, 90, 261, 7, 211]","[17, 18, 17, 20, 9, 5, 5, 4]"
23868,"[532, 214, 310, 120]","[9, 9, 9, 9]"
73674,"[30, 66, 230, 329]","[12, 12, 6, 6]"
26464,"[109, 648, 86, 183, 148, 273, 299, 201, 105, 232]","[2, 1, 1, 10, 5, 20, 1, 1, 5, 5]"
52038,"[133, 15, 5, 12, 120, 18, 138, 42]","[7, 7, 1, 7, 9, 7, 7, 7]"
33821,"[149, 15, 20, 18]","[7, 7, 7, 7]"
8898,"[305, 182, 228, 288, 159, 446, 489, 716]","[9, 8, 5, 1, 5, 5, 5, 1]"
53760,"[348, 23, 109, 516, 278]","[7, 7, 2, 2, 1]"
21298,"[793, 820, 877, 948]","[13, 13, 13, 13]"
76439,"[199, 79, 263, 45, 156, 450, 22, 153, 334, 522, 516]","[1, 1, 19, 1, 1, 9, 11, 1, 1, 1, 2]"
61095,"[42, 24, 18, 68]","[7, 7, 7, 5]"
1410,"[171, 263, 431, 77]","[17, 19, 1, 1]"
37571,"[102, 13, 447, 119, 408, 438, 311, 200, 30, 120, 386, 22, 64]","[10, 8, 8, 8, 3, 4, 4, 4, 12, 9, 13, 11, 12]"
6895,"[272, 139, 20, 27, 18, 42, 15, 43, 47, 237, 19, 11]","[7, 15, 7, 7, 7, 7, 7, 7, 7, 18, 7, 7]"
63627,"[5, 359, 367, 19, 348]","[1, 5, 19, 7, 7]"
37643,"[176, 231, 439, 261]","[7, 5, 18, 5]"
4736,"[74, 95, 15, 91, 34, 43]","[11, 13, 7, 13, 1, 7]"
47438,"[207, 240, 572, 117, 220, 361]","[5, 13, 5, 5, 4, 5]"
4833,"[5, 106, 223, 77, 263]","[1, 5, 1, 1, 19]"
61224,"[125, 30, 19, 18, 20, 24]","[12, 12, 7, 7, 7, 7]"
25014,"[793, 820, 877, 948]","[13, 13, 13, 13]"
2809,"[321, 228, 309, 156, 556]","[13, 5, 5, 1, 13]"
4539,"[12, 24, 18, 55, 99, 138, 19, 43]","[7, 7, 7, 7, 7, 7, 7, 7]"
75318,"[22, 628, 283, 348, 186]","[11, 6, 7, 7, 11]"
20440,"[793, 948, 947, 949, 942, 733, 873, 943, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
5509,"[228, 77, 300, 256, 319, 221, 133, 258, 247, 600]","[5, 1, 1, 10, 10, 1, 7, 9, 4, 18]"
26291,"[793, 13, 948, 949, 947, 950, 942, 733, 873, 943, 944]","[13, 8, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
5597,"[58, 7, 55, 36]","[2, 5, 7, 11]"
76615,"[176, 133, 13, 12]","[7, 7, 8, 7]"
55431,"[18, 20, 24, 19]","[7, 7, 7, 7]"
30496,"[325, 207, 954, 873]","[4, 5, 8, 13]"
50061,"[207, 240, 220, 361]","[5, 13, 4, 5]"
47761,"[207, 572, 220, 117, 240, 361]","[5, 5, 4, 5, 13, 5]"
38109,"[7, 231, 73, 22, 439]","[5, 5, 11, 11, 18]"
58454,"[242, 129, 372, 28, 18, 31, 19, 98, 131, 241, 448]","[7, 7, 18, 7, 7, 7, 7, 7, 7, 7, 7]"
20572,"[950, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13]"
13958,"[24, 19, 11, 18]","[7, 7, 7, 7]"
21369,"[942, 733, 873, 943, 944]","[13, 13, 13, 13, 13]"
37993,"[74, 270, 15, 22, 43]","[11, 5, 7, 11, 7]"
635,"[151, 52, 85, 185, 158]","[17, 10, 4, 10, 8]"
20883,"[793, 325, 820, 877, 948]","[13, 4, 13, 13, 13]"
52344,"[230, 44, 22, 434, 264, 463]","[6, 9, 11, 6, 9, 5]"
1041,"[348, 113, 269, 36, 19, 41, 66, 18]","[7, 12, 7, 11, 7, 12, 12, 7]"
27495,"[91, 211, 261, 270, 572, 231, 606, 138, 70, 250, 30, 31, 306, 13, 316, 439, 526, 345, 749, 884, 641, 643, 208, 742, 971, 767, 140, 445]","[13, 4, 5, 5, 5, 5, 3, 7, 10, 8, 12, 7, 12, 8, 3, 18, 11, 9, 3, 5, 12, 22, 4, 22, 15, 7, 19, 10]"
47684,"[207, 572, 117, 369, 361]","[5, 5, 5, 13, 5]"
45299,"[207, 572, 361, 1, 543]","[5, 5, 5, 1, 1]"
36343,"[43, 18, 20, 269, 429]","[7, 7, 7, 7, 7]"
59509,"[30, 47, 129, 24, 31, 2, 18, 169, 304]","[12, 7, 7, 7, 7, 2, 7, 7, 7]"
25877,"[70, 12, 31, 69, 138, 63, 421, 243, 141, 280, 14]","[10, 7, 7, 7, 7, 9, 17, 10, 10, 10, 8]"
73637,"[37, 22, 492, 12, 434]","[12, 11, 11, 7, 6]"
28654,"[42, 347, 15, 5, 45, 7, 18, 21, 491]","[7, 9, 7, 1, 1, 5, 7, 11, 12]"
64659,"[220, 18, 20, 11, 19, 98, 14]","[4, 7, 7, 7, 7, 7, 8]"
39228,"[179, 84, 700, 559, 439]","[7, 5, 5, 3, 18]"
42975,"[207, 372, 231, 439]","[5, 18, 5, 18]"
72617,"[152, 151, 91, 228, 140, 424, 460, 457]","[1, 17, 13, 5, 19, 4, 5, 5]"
1736,"[31, 99, 15, 12]","[7, 7, 7, 7]"
23514,"[323, 163, 288, 258, 310, 89, 187, 532]","[4, 9, 1, 9, 9, 16, 9, 9]"
55351,"[12, 57, 359, 78, 399]","[7, 5, 5, 13, 13]"
75600,"[139, 207, 122, 22, 130]","[15, 5, 11, 11, 11]"
80690,"[460, 280, 192, 243]","[5, 10, 10, 10]"
34248,"[14, 700, 559, 439]","[8, 5, 3, 18]"
81160,"[5, 2, 109, 519, 563, 90, 701]","[1, 2, 2, 1, 1, 9, 5]"
67498,"[88, 303, 230, 10, 358, 329, 379]","[16, 16, 6, 6, 6, 6, 10]"
4027,"[166, 18, 24, 168, 328, 22]","[9, 7, 7, 7, 9, 11]"
31338,"[826, 950, 949, 793, 948, 947, 733, 942, 873, 943, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
41456,"[207, 543, 188, 171, 581, 361]","[5, 1, 21, 17, 1, 5]"
71164,"[138, 47, 18, 23, 55, 98]","[7, 7, 7, 7, 7, 7]"
21758,"[50, 37, 121, 166]","[7, 12, 9, 9]"
35436,"[283, 138, 15, 19]","[7, 7, 7, 7]"
1505,"[138, 31, 269, 74, 18, 149, 28, 15, 98, 43, 19, 10, 230, 13, 30, 305, 645]","[7, 7, 7, 11, 7, 7, 7, 7, 7, 7, 7, 6, 6, 8, 12, 9, 9]"
70078,"[166, 122, 22, 151, 232]","[9, 11, 11, 17, 5]"
80915,"[289, 420, 311, 419, 7]","[4, 4, 4, 4, 5]"
79970,"[255, 13, 325, 114, 441, 55, 141, 7]","[5, 8, 4, 18, 13, 7, 10, 5]"
26270,"[22, 12, 283, 166]","[11, 7, 7, 9]"
10666,"[329, 234, 13, 516]","[6, 7, 8, 2]"
17829,"[733, 873, 942, 943, 944]","[13, 13, 13, 13, 13]"
42252,"[19, 18, 12, 20, 138]","[7, 7, 7, 7, 7]"
2166,"[12, 18, 31, 461, 19, 14, 11, 24, 27, 138]","[7, 7, 7, 14, 7, 8, 7, 7, 7, 7]"
54314,"[33, 113, 329, 30]","[6, 12, 6, 12]"
56527,"[27, 12, 91, 399, 58, 68]","[7, 7, 13, 13, 2, 5]"
71509,"[354, 449, 23, 149, 143, 178, 130, 122, 37, 49]","[12, 7, 7, 7, 15, 12, 11, 11, 12, 9]"
5579,"[233, 129, 55, 43]","[7, 7, 7, 7]"
17430,"[926, 519, 590, 188]","[19, 1, 1, 21]"
6530,"[44, 532, 90, 244, 214]","[9, 9, 9, 9, 9]"
72890,"[13, 30, 492, 22]","[8, 12, 11, 11]"
59434,"[168, 18, 24, 55, 169]","[7, 7, 7, 7, 7]"
12381,"[372, 9, 647, 345, 445]","[18, 3, 7, 9, 10]"
10962,"[132, 137, 11, 214, 138, 18]","[7, 7, 7, 9, 7, 7]"
39845,"[33, 99, 19, 515]","[6, 7, 7, 6]"
53717,"[118, 14, 79, 12]","[14, 8, 1, 7]"
70582,"[102, 30, 12, 516, 42, 18, 20, 255, 47, 45, 138, 19, 341, 493, 56]","[10, 12, 7, 2, 7, 7, 7, 5, 7, 1, 7, 7, 4, 7, 7]"
54974,"[15, 316, 9, 226]","[7, 3, 3, 5]"
20317,"[12, 138, 554, 18, 535, 591, 30, 25]","[7, 7, 7, 7, 7, 7, 12, 7]"
40234,"[138, 47, 27, 12, 542]","[7, 7, 7, 7, 7]"
40204,"[120, 50, 270, 142]","[9, 7, 5, 15]"
6538,"[325, 68, 518, 106, 139, 76, 57]","[4, 5, 15, 5, 15, 3, 5]"
64164,"[177, 49, 264, 44, 283, 15, 4]","[11, 9, 9, 9, 7, 7, 4]"
35886,"[183, 36, 49, 27, 333, 214, 35, 146, 270]","[10, 11, 9, 7, 9, 9, 12, 15, 5]"
50805,"[207, 1, 543, 117, 572]","[5, 1, 1, 5, 5]"
24398,"[942, 733, 943, 944, 873]","[13, 13, 13, 13, 13]"
60534,"[2, 140, 46, 263]","[2, 19, 15, 19]"
27268,"[113, 121, 33, 38, 13]","[12, 9, 6, 9, 8]"
24653,"[793, 948, 947, 949]","[13, 13, 13, 13]"
1529,"[159, 77, 133, 68, 151, 359, 59, 71, 2, 301]","[5, 1, 7, 5, 17, 5, 3, 11, 2, 9]"
77143,"[19, 98, 149, 484, 47]","[7, 7, 7, 9, 7]"
9072,"[118, 27, 245, 110, 123, 258, 37, 398, 138, 149, 19, 573, 304, 189, 312, 269, 41, 47, 5, 56, 435, 329]","[14, 7, 8, 12, 12, 9, 12, 14, 7, 7, 7, 14, 7, 5, 17, 7, 12, 7, 1, 7, 9, 6]"
77109,"[516, 221, 2, 338, 299, 5, 161, 317]","[2, 1, 2, 2, 1, 1, 8, 4]"
75344,"[56, 330, 138, 22, 15]","[7, 7, 7, 11, 7]"
67860,"[7, 482, 79, 9, 270, 57, 231, 141, 91, 96]","[5, 15, 1, 3, 5, 5, 5, 10, 13, 5]"
19658,"[944, 873, 942, 733, 943]","[13, 13, 13, 13, 13]"
42018,"[181, 5, 366, 385, 193, 211, 284, 98, 370, 139, 70, 237, 296, 222]","[13, 1, 19, 7, 4, 4, 18, 7, 17, 15, 10, 18, 3, 19]"
77233,"[615, 7, 268, 369, 220]","[4, 5, 9, 13, 4]"
12817,"[439, 9, 647, 91]","[18, 3, 7, 13]"
47369,"[207, 92, 369, 572, 117, 482, 361, 379]","[5, 15, 13, 5, 5, 15, 5, 10]"
35734,"[287, 151, 408, 364, 158]","[4, 17, 3, 17, 8]"
2854,"[42, 18, 47, 19, 138, 22]","[7, 7, 7, 7, 7, 11]"
80246,"[215, 28, 30, 79, 189, 15]","[12, 7, 12, 1, 5, 7]"
39398,"[18, 42, 20, 129, 304, 24, 22, 19, 98]","[7, 7, 7, 7, 7, 7, 11, 7, 7]"
48090,"[207, 926, 117, 4, 361]","[5, 19, 5, 4, 5]"
40588,"[18, 20, 42, 12, 138, 50]","[7, 7, 7, 7, 7, 7]"
48494,"[12, 15, 19, 99, 170, 94, 348]","[7, 7, 7, 7, 7, 3, 7]"
9338,"[361, 891, 575, 892]","[5, 4, 5, 7]"
49889,"[33, 259, 118, 270, 197]","[6, 6, 14, 5, 9]"
27127,"[23, 15, 12, 230, 50, 293, 138, 18, 67]","[7, 7, 7, 6, 7, 7, 7, 7, 12]"
58293,"[151, 406, 370, 224, 257, 402]","[17, 18, 17, 17, 10, 15]"
75653,"[645, 122, 12, 617, 491]","[9, 11, 7, 11, 12]"
25203,"[944, 873, 943, 733, 942]","[13, 13, 13, 13, 13]"
38629,"[99, 347, 31, 27, 35, 112, 12, 28]","[7, 9, 7, 7, 12, 9, 7, 7]"
36487,"[168, 892, 812, 99]","[7, 7, 9, 7]"
61403,"[156, 199, 5, 172, 246, 603]","[1, 1, 1, 8, 8, 5]"
49902,"[207, 543, 581, 171, 361]","[5, 1, 1, 17, 5]"
55123,"[120, 121, 52, 166]","[9, 9, 10, 9]"
47272,"[207, 581, 543, 171, 361]","[5, 1, 1, 17, 5]"
16630,"[926, 519, 590, 188]","[19, 1, 1, 21]"
62359,"[64, 66, 515, 120, 38, 354, 30, 178, 530]","[12, 12, 6, 9, 9, 12, 12, 12, 9]"
32891,"[950, 826, 944, 943, 733, 873, 942, 793, 949, 948, 947]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
41891,"[207, 356, 27, 361]","[5, 7, 7, 5]"
70650,"[379, 141, 231, 207]","[10, 10, 5, 5]"
73211,"[357, 476, 23, 15, 141]","[3, 4, 7, 7, 10]"
43249,"[207, 572, 543, 1, 117, 361]","[5, 5, 1, 1, 5, 5]"
42336,"[43, 176, 15, 22, 18]","[7, 7, 7, 11, 7]"
23216,"[86, 311, 57, 106]","[1, 4, 5, 5]"
6749,"[387, 338, 431, 185]","[9, 2, 1, 10]"
78231,"[473, 13, 68, 712]","[18, 8, 5, 20]"
41379,"[245, 91, 189, 2]","[8, 13, 5, 2]"
43959,"[384, 180, 374, 95, 96]","[20, 5, 13, 13, 5]"
47341,"[207, 543, 581, 361]","[5, 1, 1, 5]"
25532,"[439, 12, 235, 519, 67]","[18, 7, 2, 1, 12]"
60841,"[51, 176, 268, 138, 50, 19, 315, 175, 293, 156, 18]","[7, 7, 9, 7, 7, 7, 9, 7, 7, 1, 7]"
73689,"[385, 133, 176, 3]","[7, 7, 7, 3]"
7668,"[143, 46, 22, 301]","[15, 15, 11, 9]"
32387,"[113, 275, 138, 270, 74, 55, 121, 175]","[12, 13, 7, 5, 11, 7, 9, 7]"
38230,"[216, 215, 231, 358, 439]","[12, 12, 5, 6, 18]"
10997,"[12, 31, 230, 18, 358]","[7, 7, 6, 7, 6]"
17764,"[793, 820, 877, 948]","[13, 13, 13, 13]"
33397,"[640, 176, 122, 123, 18, 179, 138, 439, 8]","[5, 7, 11, 12, 7, 7, 7, 18, 5]"
27940,"[225, 19, 243, 18, 91, 307]","[17, 7, 10, 7, 13, 9]"
77329,"[220, 615, 624, 208]","[4, 4, 10, 4]"
47247,"[207, 4, 117, 361, 572]","[5, 4, 5, 5, 5]"
33898,"[23, 123, 84, 741, 439]","[7, 12, 5, 5, 18]"
49467,"[207, 482, 369, 361]","[5, 15, 13, 5]"
61879,"[20, 18, 19, 98]","[7, 7, 7, 7]"
30475,"[123, 422, 281, 393, 131, 201, 236, 55, 30, 381]","[12, 17, 15, 15, 7, 1, 6, 7, 12, 9]"
32185,"[793, 948, 947, 949, 826, 950]","[13, 13, 13, 13, 13, 13]"
49609,"[58, 79, 152, 128, 207, 318, 102, 7, 156]","[2, 1, 1, 1, 5, 21, 10, 5, 1]"
80388,"[109, 123, 310, 120, 305, 15, 18, 138, 43, 519]","[2, 12, 9, 9, 9, 7, 7, 7, 7, 1]"
73107,"[42, 138, 18, 70, 482, 283, 98]","[7, 7, 7, 10, 15, 7, 7]"
1634,"[12, 49, 44, 171, 258, 315]","[7, 9, 9, 17, 9, 9]"
57573,"[258, 120, 532, 214, 215]","[9, 9, 9, 9, 12]"
31265,"[226, 27, 15, 201]","[5, 7, 7, 1]"
69025,"[18, 13, 170, 138, 12]","[7, 8, 7, 7, 7]"
49781,"[207, 27, 188, 361, 288]","[5, 7, 21, 5, 1]"
56136,"[166, 271, 30, 133]","[9, 12, 12, 7]"
50147,"[196, 198, 199, 200, 86, 192, 201, 151, 193, 203, 202, 139, 206, 263, 334, 287, 14, 366, 34, 96, 95, 52, 367, 222, 181, 364, 136, 374, 91, 63, 211, 157, 320, 50, 70, 9, 3, 293, 180, 85, 76]","[9, 17, 1, 4, 1, 10, 1, 17, 4, 4, 4, 15, 18, 19, 1, 4, 8, 19, 1, 5, 13, 10, 19, 19, 13, 17, 17, 13, 13, 9, 4, 2, 15, 7, 10, 3, 3, 7, 5, 4, 3]"
80782,"[56, 301, 241, 313, 293, 6, 257, 19, 50]","[7, 9, 7, 7, 7, 4, 10, 7, 7]"
70462,"[91, 516, 2, 321, 232, 7, 325, 193, 220, 292, 172, 15, 256, 31, 12, 20, 18, 23, 171, 11, 141, 117, 445, 521, 74, 352]","[13, 2, 2, 13, 5, 5, 4, 4, 4, 5, 8, 7, 10, 7, 7, 7, 7, 7, 17, 7, 10, 5, 10, 11, 11, 8]"
3651,"[386, 428, 465, 461, 331]","[13, 13, 13, 14, 16]"
43258,"[91, 228, 27, 206, 184, 19, 232, 14, 182, 364]","[13, 5, 7, 18, 18, 7, 5, 8, 8, 17]"
28774,"[826, 950, 793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
31122,"[950, 942, 733, 944, 873, 943]","[13, 13, 13, 13, 13, 13]"
69263,"[18, 138, 92, 57, 349, 223, 399, 192, 405, 91, 304, 221, 5, 263, 96, 198, 243, 369, 176, 59]","[7, 7, 15, 5, 13, 1, 13, 10, 4, 13, 7, 1, 1, 19, 5, 17, 10, 13, 7, 3]"
55021,"[55, 348, 18, 42, 99, 13]","[7, 7, 7, 7, 7, 8]"
69364,"[19, 27, 12, 20, 18]","[7, 7, 7, 7, 7]"
63466,"[71, 15, 43, 55]","[11, 7, 7, 7]"
23441,"[873, 944, 943, 733, 942]","[13, 13, 13, 13, 13]"
11154,"[177, 441, 240, 21, 386]","[11, 13, 13, 11, 13]"
80641,"[321, 240, 283, 18, 74, 14, 182, 297]","[13, 13, 7, 7, 11, 8, 8, 8]"
29513,"[942, 733, 873, 943, 944]","[13, 13, 13, 13, 13]"
48631,"[237, 325, 207, 361]","[18, 4, 5, 5]"
23138,"[793, 820, 877, 948]","[13, 13, 13, 13]"
71623,"[454, 41, 113, 30]","[12, 12, 12, 12]"
64972,"[572, 207, 361, 4]","[5, 5, 5, 4]"
65271,"[70, 5, 292, 325]","[10, 1, 5, 4]"
66793,"[517, 16, 64, 168]","[9, 9, 12, 7]"
63820,"[133, 15, 28, 24, 12, 157, 23, 513, 22]","[7, 7, 7, 7, 7, 2, 7, 9, 11]"
50191,"[207, 572, 117, 543, 361]","[5, 5, 5, 1, 5]"
71820,"[13, 5, 19, 12]","[8, 1, 7, 7]"
22336,"[50, 49, 12, 358, 86, 195, 58, 120, 258, 25]","[7, 9, 7, 6, 1, 9, 2, 9, 9, 7]"
6845,"[132, 137, 304, 42]","[7, 7, 7, 7]"
63077,"[322, 246, 171, 321, 52, 349]","[15, 8, 17, 13, 10, 13]"
31131,"[826, 950, 793, 948, 947, 949, 943, 942, 733, 873, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
46316,"[92, 4, 361, 207]","[15, 4, 5, 5]"
22806,"[944, 873, 942, 733, 943]","[13, 13, 13, 13, 13]"
28029,"[329, 44, 52, 50, 29, 228, 230, 290, 4, 266, 33, 122, 289, 91, 369, 283]","[6, 9, 10, 7, 12, 5, 6, 4, 4, 4, 6, 11, 4, 13, 13, 7]"
31175,"[826, 950, 947, 793, 948, 949, 733, 942, 943, 873, 944]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
38700,"[47, 20, 19, 12]","[7, 7, 7, 7]"
55725,"[397, 52, 396, 400, 151, 286, 12, 22, 431, 357, 192, 408, 391, 171, 389, 183, 71]","[10, 10, 3, 15, 17, 18, 7, 11, 1, 3, 10, 3, 3, 17, 3, 10, 11]"
21816,"[942, 733, 943, 944, 873]","[13, 13, 13, 13, 13]"
46413,"[38, 49, 175, 110]","[9, 9, 7, 12]"
1872,"[118, 211, 171, 263]","[14, 4, 17, 19]"
33968,"[84, 559, 741, 439]","[5, 3, 5, 18]"
6840,"[5, 201, 57, 280]","[1, 1, 5, 10]"
48422,"[581, 543, 207, 361]","[1, 1, 5, 5]"
59276,"[5, 367, 570, 442, 27, 522, 46, 239]","[1, 19, 18, 18, 7, 1, 15, 2]"
62033,"[10, 88, 1, 299, 109, 231, 439, 21, 372, 71, 79]","[6, 16, 1, 1, 2, 5, 18, 11, 18, 11, 1]"
25356,"[793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
7656,"[133, 156, 77, 455, 622]","[7, 1, 1, 1, 1]"
48123,"[207, 4, 572, 117, 361]","[5, 4, 5, 5, 5]"
63703,"[23, 31, 12, 149, 173, 124, 18, 20, 19, 138, 564, 241]","[7, 7, 7, 7, 7, 12, 7, 7, 7, 7, 7, 7]"
71973,"[120, 167, 258, 358, 327]","[9, 12, 9, 6, 9]"
17589,"[949, 793, 947, 948, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13]"
66219,"[292, 232, 261, 57, 255]","[5, 5, 5, 5, 5]"
7832,"[20, 28, 11, 138, 18, 15, 55]","[7, 7, 7, 7, 7, 7, 7]"
30219,"[429, 151, 282, 329]","[7, 17, 3, 6]"
4046,"[431, 222, 199, 278, 151, 399, 34, 367, 263, 395, 280, 156, 8, 505]","[1, 19, 1, 1, 17, 13, 1, 19, 19, 13, 10, 1, 5, 5]"
47714,"[207, 240, 220, 361]","[5, 13, 4, 5]"
18438,"[150, 155, 490, 34, 450, 120, 88, 139, 174, 29, 58]","[6, 1, 9, 1, 9, 9, 16, 15, 9, 12, 2]"
51349,"[384, 143, 27, 85, 107]","[20, 15, 7, 4, 17]"
42380,"[120, 150, 50, 39, 305, 115, 65, 7, 244, 10, 515, 514, 865, 557]","[9, 6, 7, 12, 9, 9, 9, 5, 9, 6, 6, 6, 6, 6]"
59739,"[139, 171, 151, 19]","[15, 17, 17, 7]"
16052,"[152, 221, 138, 372, 79, 228, 268, 133, 323, 283, 156, 15, 55]","[1, 1, 7, 18, 1, 5, 9, 7, 4, 7, 1, 7, 7]"
2663,"[225, 33, 259, 118]","[17, 6, 6, 14]"
35755,"[138, 69, 198, 141, 416, 202, 683]","[7, 7, 17, 10, 20, 4, 14]"
21143,"[942, 733, 943, 944, 873]","[13, 13, 13, 13, 13]"
3843,"[37, 482, 66, 166]","[12, 15, 12, 9]"
31695,"[826, 950, 793, 948, 947, 949, 942, 733, 943, 944, 873]","[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
66311,"[319, 18, 28, 19]","[10, 7, 7, 7]"
17738,"[149, 176, 385, 27, 16, 178]","[7, 7, 7, 7, 9, 12]"
63437,"[30, 23, 18, 304, 241]","[12, 7, 7, 7, 7]"
9276,"[190, 623, 246, 579]","[1, 1, 8, 1]"
67205,"[27, 18, 417, 56, 12]","[7, 7, 6, 7, 7]"
13603,"[211, 292, 55, 149, 18, 43, 19]","[4, 5, 7, 7, 7, 7, 7]"
